Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Style (product.metafields.app--4560999.style),Carats Max (product.metafields.nivoda.caratsmax),Carats Min (product.metafields.nivoda.caratsmin),Nivoda Stock ID (product.metafields.nivoda.nivodastockid),Setting Stock ID (product.metafields.nivoda.settingstockid),Supported Shapes (product.metafields.nivoda.supportedshapes),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
solitaire-with-pave-3,,,,,,,,,18K White Gold,,,Asscher,,,,,,0.0,,0,deny,manual,26600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_WHITE_DOWN_43c49962-7065-4c3c-94e8-02f5facaa4aa.jpg?v=1769691777,69,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_WHITE_DOWN_4db1cc78-bbd2-48b8-81a2-110a82e80207.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K White Gold,,,Marquise,,,,,,0.0,,0,deny,manual,28340.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_WHITE_DOWN_6cba2f00-61e9-4af7-9801-f62b425c8c8a.jpg?v=1769691777,70,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_WHITE_DOWN_637c29e3-a364-4c86-987d-68f772ec7d8f.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Round,,,,,,0.0,,0,deny,manual,23700.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_WHITE_DOWN.jpg?v=1769691776,71,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_YELLOW_DOWN_adbf0d73-4150-44d1-a1d0-a461da891f15.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Princess,,,,,,0.0,,0,deny,manual,26890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_YELLOW_DOWN_adbf0d73-4150-44d1-a1d0-a461da891f15.jpg?v=1769691776,72,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_YELLOW_DOWN_8dd412c4-a0c2-41f0-9b34-4e046c2f0d0f.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Cushion,,,,,,0.0,,0,deny,manual,26500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_YELLOW_DOWN_8dd412c4-a0c2-41f0-9b34-4e046c2f0d0f.jpg?v=1769691777,73,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_YELLOW_DOWN0_0415b580-e383-4629-b9e2-08d348c89326.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Oval,,,,,,0.0,,0,deny,manual,26500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_YELLOW_DOWN0_0415b580-e383-4629-b9e2-08d348c89326.jpg?v=1769691776,74,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_YELLOW_DOWN_95df86f4-89cc-42be-9bf9-3a8f23d1757a.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Pear,,,,,,0.0,,0,deny,manual,24910.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_YELLOW_DOWN_95df86f4-89cc-42be-9bf9-3a8f23d1757a.jpg?v=1769691776,75,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_YELLOW_DOWN0_f2aaa712-1800-472b-b6a4-32c30e12066b.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Emerald,,,,,,0.0,,0,deny,manual,26740.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_YELLOW_DOWN0_f2aaa712-1800-472b-b6a4-32c30e12066b.jpg?v=1769691777,76,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_YELLOW_DOWN.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Heart,,,,,,0.0,,0,deny,manual,24910.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_YELLOW_DOWN.jpg?v=1769691776,77,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_YELLOW_DOWN_1ab07dcc-14a9-445b-ab94-2ab29becec07.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Radiant,,,,,,0.0,,0,deny,manual,26890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_YELLOW_DOWN_1ab07dcc-14a9-445b-ab94-2ab29becec07.jpg?v=1769691776,78,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_YELLOW_DOWN.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Asscher,,,,,,0.0,,0,deny,manual,26600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_YELLOW_DOWN.jpg?v=1769691777,79,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_YELLOW_DOWN_126e82b8-1d8c-4d55-913b-f041581f08c7.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Yellow Gold,,,Marquise,,,,,,0.0,,0,deny,manual,28340.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_YELLOW_DOWN_126e82b8-1d8c-4d55-913b-f041581f08c7.jpg?v=1769691777,80,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_YELLOW_DOWN.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Round,,,,,,0.0,,0,deny,manual,23700.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_YELLOW_DOWN.jpg?v=1769691776,81,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_ROSE_DOWN.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Princess,,,,,,0.0,,0,deny,manual,26890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_ROSE_DOWN.jpg?v=1769691776,82,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_ROSE_DOWN.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Cushion,,,,,,0.0,,0,deny,manual,26500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_ROSE_DOWN.jpg?v=1769691776,83,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_ROSE_DOWN0_7f9f550c-02d8-4044-8af4-9e188912272d.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Oval,,,,,,0.0,,0,deny,manual,26500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_ROSE_DOWN0_7f9f550c-02d8-4044-8af4-9e188912272d.jpg?v=1769691776,84,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_ROSE_DOWN_63d8aa40-4e8b-416b-a499-5e167e600f83.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Pear,,,,,,0.0,,0,deny,manual,24910.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_ROSE_DOWN_63d8aa40-4e8b-416b-a499-5e167e600f83.jpg?v=1769691776,85,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_ROSE_DOWN0.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Emerald,,,,,,0.0,,0,deny,manual,26740.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_ROSE_DOWN0.jpg?v=1769691777,86,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_ROSE_DOWN.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Heart,,,,,,0.0,,0,deny,manual,24910.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_ROSE_DOWN.jpg?v=1769691776,87,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_ROSE_DOWN_d1276d7d-2c4a-4389-bec5-2097b1271fcc.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Radiant,,,,,,0.0,,0,deny,manual,26890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_ROSE_DOWN_d1276d7d-2c4a-4389-bec5-2097b1271fcc.jpg?v=1769691776,88,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_ROSE_DOWN_4c75ff2b-6b5e-435b-af80-1f8276477ef1.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Asscher,,,,,,0.0,,0,deny,manual,26600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_ROSE_DOWN_4c75ff2b-6b5e-435b-af80-1f8276477ef1.jpg?v=1769691777,89,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_ROSE_DOWN_29d54db5-3169-4e7c-ac8b-f9302f60dec3.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,18K Rose Gold,,,Marquise,,,,,,0.0,,0,deny,manual,28340.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_ROSE_DOWN_29d54db5-3169-4e7c-ac8b-f9302f60dec3.jpg?v=1769691777,90,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_ROSE_DOWN.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Round,,,,,,0.0,,0,deny,manual,22990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_ROSE_DOWN.jpg?v=1769691777,91,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_WHITE_DOWN_a629b548-5128-46a5-abbb-57f9c789908d.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Princess,,,,,,0.0,,0,deny,manual,25950.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6_WHITE_DOWN_a629b548-5128-46a5-abbb-57f9c789908d.jpg?v=1769691777,92,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_WHITE_DOWN_a9c0264a-d7f0-4ea8-b7ae-a355ec947e15.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Cushion,,,,,,0.0,,0,deny,manual,25610.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PR_WHITE_DOWN_a9c0264a-d7f0-4ea8-b7ae-a355ec947e15.jpg?v=1769691777,93,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_WHITE_DOWN0_365c0291-b91e-4188-b427-00c4ae8d0221.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Oval,,,,,,0.0,,0,deny,manual,25610.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-CU_WHITE_DOWN0_365c0291-b91e-4188-b427-00c4ae8d0221.jpg?v=1769691776,94,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_WHITE_DOWN_0278cc37-a445-4fa0-8e23-493e5416445f.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Pear,,,,,,0.0,,0,deny,manual,24130.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-OV_WHITE_DOWN_0278cc37-a445-4fa0-8e23-493e5416445f.jpg?v=1769691776,95,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_WHITE_DOWN0.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Emerald,,,,,,0.0,,0,deny,manual,25780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-PE_WHITE_DOWN0.jpg?v=1769691776,96,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_WHITE_DOWN_671c351d-ee67-4486-a4ce-1261bd9443dd.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Heart,,,,,,0.0,,0,deny,manual,24130.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-EM_WHITE_DOWN_671c351d-ee67-4486-a4ce-1261bd9443dd.jpg?v=1769691777,97,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_WHITE_DOWN_8fadca99-16e6-455b-855c-a1ac1f89bd5d.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Radiant,,,,,,0.0,,0,deny,manual,25950.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-HRT_WHITE_DOWN_8fadca99-16e6-455b-855c-a1ac1f89bd5d.jpg?v=1769691776,98,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_WHITE_DOWN_b9504a0e-b141-4ce7-801f-4435845999cd.jpg?v=1769691777,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Asscher,,,,,,0.0,,0,deny,manual,25680.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-RAD_WHITE_DOWN_b9504a0e-b141-4ce7-801f-4435845999cd.jpg?v=1769691777,99,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_WHITE_DOWN_4db1cc78-bbd2-48b8-81a2-110a82e80207.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,950 Platinum,,,Marquise,,,,,,0.0,,0,deny,manual,27290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-AS_WHITE_DOWN_4db1cc78-bbd2-48b8-81a2-110a82e80207.jpg?v=1769691776,100,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_WHITE_DOWN_637c29e3-a364-4c86-987d-68f772ec7d8f.jpg?v=1769691776,kg,,,
solitaire-with-pave-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69217R6-MQ_WHITE_DOWN_637c29e3-a364-4c86-987d-68f772ec7d8f.jpg?v=1769691776,101,"",,,,,,,,,,,,,,,,,,
solitaire-with-pave-2,Solitaire with Pavé 2,"<p>A timeless solitaire ring enhanced by a pavé-set band, combining classic elegance with a touch of sparkle for everyday luxury.</p>
    <table style=""width:100%; border:none; border-collapse:collapse;"">
      <tr>
        <td style=""text-align:left; border:none;""><strong>Band width</strong></td>
        <td style=""text-align:right; border:none;"">2.30 mm</td>
      </tr>
      
    
      <tr>
        <td style=""text-align:left; border:none;""><strong>Side stones count</strong></td>
        <td style=""text-align:right; border:none;"">12</td>
      </tr>
      <tr>
        <td style=""text-align:left; border:none;""><strong>Side stones weight</strong></td>
        <td style=""text-align:right; border:none;"">0.34 ct</td>
      </tr>
    

    

    
      <tr>
        <td style=""text-align:left; border:none;""><strong>Side stone colour</strong></td>
        <td style=""text-align:right; border:none;"">EF / GH</td>
      </tr>

    
      <tr>
        <td style=""text-align:left; border:none;""><strong>Side stone clarity</strong></td>
        <td style=""text-align:right; border:none;"">VS / VS2</td>
      </tr>

    
  
    </table>
    <p><em>Note: Side stone count and weight are based on a 1.5 ct Round center stone and may vary depending on the actual
  size of the selected center stone.</em></p>",The Diamond Guy™ ,,setting,"",true,Metal,9K White Gold,,Shape,Round,,,,,,0.0,,0,deny,manual,14380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6_WHITE_FRONT.jpg?v=1769691760,1,"",false,,,diamond-band,3.0,0.5,UN020-R-1ST,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6_WHITE_DOWN_529d7e99-cdf5-4720-97ac-6fe4f95d4445.jpg?v=1769691768,kg,,,active
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Princess,,,,,,0.0,,0,deny,manual,14720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6_WHITE_DOWN.jpg?v=1769691768,2,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PR_WHITE_DOWN0_ed4038ac-9338-49ea-8317-14e6e57fdc33.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Cushion,,,,,,0.0,,0,deny,manual,14600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PR_WHITE_DOWN0.jpg?v=1769691767,3,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-CU_WHITE_DOWN0_793a2cd6-43a2-432f-8243-767a01cfad8b.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Oval,,,,,,0.0,,0,deny,manual,14550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-CU_WHITE_DOWN0_a4d60774-cea9-4604-8daf-e71ee7d3759a.jpg?v=1769691768,4,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-OV_WHITE_DOWN0_5ae8539c-fef5-41a9-8a70-d4e28a1f19c2.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Pear,,,,,,0.0,,0,deny,manual,13870.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-OV_WHITE_DOWN0_fae0a7ca-4bf6-42c9-96b1-d63898bf4161.jpg?v=1769691767,5,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PE_WHITE_DOWN0_1e744de4-ffed-4d7f-9f16-882cb647ef2c.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Emerald,,,,,,0.0,,0,deny,manual,14740.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PE_WHITE_DOWN0_ce11de0f-cbfd-4190-8433-d11f98a89da0.jpg?v=1769691767,6,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-EM_WHITE_DOWN0_f5576f0f-b0a8-4030-b567-4723bcf46c86.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Radiant,,,,,,0.0,,0,deny,manual,14690.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-EM_WHITE_DOWN0_14faf018-e37c-453f-812c-0b1b00f26e72.jpg?v=1769691767,7,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-RAD_WHITE_DOWN0_62bcdf99-19aa-4ca5-ae2f-4a35461d6ca0.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Asscher,,,,,,0.0,,0,deny,manual,14690.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-RAD_WHITE_DOWN0_ac56a808-f494-4df3-a31b-5075b2c6dab1.jpg?v=1769691768,8,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-AS_WHITE_DOWN0_5d133476-9244-4b3c-8ca8-366701ea31c5.jpg?v=1769691769,kg,,,
solitaire-with-pave-2,,,,,,,,,9K White Gold,,,Marquise,,,,,,0.0,,0,deny,manual,15250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-AS_WHITE_DOWN0_02e93634-2e09-4f8e-93c3-1b30fd6c15e6.jpg?v=1769691768,9,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-MQ_WHITE_DOWN0_007352ef-0d9b-41ff-9648-24cea0f53ef0.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Round,,,,,,0.0,,0,deny,manual,14380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-MQ_WHITE_DOWN0_b4316f14-7602-48ad-8b3c-72fa664b10c9.jpg?v=1769691767,10,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6_YELLOW_DOWN.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Princess,,,,,,0.0,,0,deny,manual,14720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6_YELLOW_DOWN_32480d6a-2595-45c7-b2a0-3f4adb0edb97.jpg?v=1769691768,11,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PR_YELLOW_DOWN0.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Cushion,,,,,,0.0,,0,deny,manual,14600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PR_YELLOW_DOWN0_b3f8f03f-5d1b-4d88-aaed-4863ad258d82.jpg?v=1769691769,12,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-CU_YELLOW_DOWN0.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Oval,,,,,,0.0,,0,deny,manual,14550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-CU_YELLOW_DOWN0_9cddfc69-403e-40b3-81bb-5d0ca0026895.jpg?v=1769691769,13,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-OV_YELLOW_DOWN0.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Pear,,,,,,0.0,,0,deny,manual,13870.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-OV_YELLOW_DOWN0_ff6e4c22-1021-4a18-926a-81af34f8bfd7.jpg?v=1769691768,14,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PE_YELLOW_DOWN0.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Emerald,,,,,,0.0,,0,deny,manual,14740.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-PE_YELLOW_DOWN0_e8c90b38-386d-4553-8070-427256dd56d8.jpg?v=1769691768,15,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-EM_YELLOW_DOWN0_a89e5b4f-d4b3-4fdb-89b1-202eff78d99d.jpg?v=1769691767,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Radiant,,,,,,0.0,,0,deny,manual,14690.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-EM_YELLOW_DOWN0_f836afcf-2b80-4d8b-a4b6-f85e7a0baf41.jpg?v=1769691767,16,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-RAD_YELLOW_DOWN0_3cd53ead-1809-4045-8d89-ab4a718b95b5.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Asscher,,,,,,0.0,,0,deny,manual,14690.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-RAD_YELLOW_DOWN0.jpg?v=1769691768,17,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-AS_YELLOW_DOWN0_c4a1d200-73d8-43d4-9579-617fdedaa464.jpg?v=1769691768,kg,,,
solitaire-with-pave-2,,,,,,,,,9K Yellow Gold,,,Marquise,,,,,,0.0,,0,deny,manual,15250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-AS_YELLOW_DOWN0.jpg?v=1769691768,18,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG69216R6-MQ_YELLOW_DOWN0_2b7c0305-dde7-4118-a361-0917fb8df60a.jpg?v=1769691767,kg,,,
